Price,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,SQ,SO,SPGI,SQ,SO,SPGI,SQ,SO,SPGI,SQ,SO,SPGI,SQ,SO,SPGI,SQ
Date,,,,,,,,,,,,,,,,
2012-02-10,,25.307064056396484,37.09370040893555,,25.397831290919505,37.1507423176002,,25.165240117200415,36.873680286135816,,25.256007351723436,36.9388728152102,,3954900,1049900,
2012-02-13,,25.199264526367188,37.395233154296875,,25.40349124820089,37.67229537150381,,25.182246354234564,37.17521288399552,,25.397819245510195,37.395233154296875,,2404600,1019700,
2012-02-14,,25.267345428466797,37.07740020751953,,25.29570977440304,37.33001658075891,,25.063118675228434,36.66180873779096,,25.13686770591137,36.8492325855941,,2865000,1525800,
2012-02-15,,25.074466705322266,37.13444900512695,,25.261673133628815,37.27298159311516,,24.978025325116256,36.751450618481584,,25.199270269506286,37.224087189963214,,3179400,1943100,
2012-02-16,,25.199264526367188,37.598941802978516,,25.227631032002297,37.82710950880753,,25.04042248230122,37.02851942985413,,25.057440654433847,37.069266327510896,,3413500,1718100,
2012-02-17,,25.176572799682617,37.46040344238281,,25.312722496472574,37.76191114074267,,25.153880462197485,37.16704325649706,,25.284358156646366,37.704869227770565,,4264100,3368300,
2012-02-21,,24.995038986206055,37.224098205566406,,25.187919531016973,37.517458494188645,,24.909943800766353,37.02037612830676,,25.17089919549276,37.48486221577457,,3507400,1521900,
2012-02-22,,25.06311798095703,37.26484298706055,,25.102828496979928,37.48486320935915,,24.87590940765409,37.07741904404003,,25.012061294061755,37.07741904404003,,2877600,3280000,
2012-02-23,,25.097152709960938,37.67046356201172,,25.131189053385967,37.69504628753705,,24.89292599316879,37.031284564511544,,25.05744003586425,37.36726202594812,,2978100,1855200,
2012-02-24,,25.267345428466797,37.719642639160156,,25.335420291525956,37.94909295555354,,25.029080161668414,37.58852951235687,,25.080136849978004,37.686866701946975,,3487400,2298400,
2012-02-27,,25.204946517944336,38.2686767578125,,25.335424260942304,38.383400340279735,,25.11985130274247,37.3262991144319,,25.170907999051348,37.58852533892363,,2921800,2187600,
2012-02-28,,25.153886795043945,38.35880661010742,,25.375131731074475,38.49811288430818,,25.119848280246572,37.973660585699214,,25.26167217914419,38.317831234417994,,2810500,2377600,
2012-02-29,,25.068796157836914,38.137569427490234,,25.233312429909095,38.37521295633404,,25.01773945836835,37.72784049885622,,25.153891378304966,38.31784803042032,,4513900,3176200,
2012-03-01,,25.170896530151367,38.15395736694336,,25.261663708447514,38.35062549392656,,25.00638250728101,37.858952050485044,,25.063111182193516,38.170346898522546,,2969900,2011600,
2012-03-02,,25.114171981811523,37.88352584838867,,25.23897768399845,38.12116931125307,,25.02907679140033,37.78519180809342,,25.159554496386395,38.03922167268804,,2294800,897000,
2012-03-05,,25.074466705322266,38.01464080810547,,25.131195401400362,38.186726168555815,,24.932642801065988,37.70324601825512,,25.03475618525539,37.76061093105484,,4262900,1577800,
2012-03-06,,25.329742431640625,37.49018859863281,,25.39214311264876,37.88352790717264,,24.97234569610483,37.44921634011505,,25.034748541173343,37.727832074411964,,6172300,1281500,
2012-03-07,,25.31839942932129,37.539371490478516,,25.35810994222908,37.662288312874686,,25.176575550633274,37.35089652868375,,25.35810994222908,37.57214743419368,,3253300,1456600,
2012-03-08,,25.397823333740234,37.965476989746094,,25.471572364953737,38.08020056833904,,25.329748470191323,37.596720397138014,,25.392149166075637,37.71144397573096,,3174700,1277800,
2012-03-09,,25.590702056884766,38.186729431152344,,25.619066400963145,38.34242840237158,,25.278689943901096,37.98186499616551,,25.39782148746674,38.055616317800094,,3761600,1211400,
2012-03-12,,25.74954605102539,38.35880661010742,,25.81194891112621,38.40797205936309,,25.562339634783836,37.99005011077853,,25.562339634783836,38.21130401037586,,3246800,1045700,
2012-03-13,,25.76089096069336,38.678409576416016,,25.80627564365704,38.6947991078693,,25.602048898442064,38.121178010938415,,25.783583302175202,38.51451738786669,,2688300,3129600,
2012-03-14,,25.443199157714844,38.37519836425781,,25.794923882270165,38.8668716412676,,25.33541380512808,38.301447060108096,,25.794923882270165,38.719369032968174,,3885600,1606100,
2012-03-15,,25.45454978942871,38.53089141845703,,25.54531698753886,38.53908461789583,,25.244651049560375,38.24407942238346,,25.414839275509316,38.50630869415841,,3557000,1527900,
2012-03-16,,25.153886795043945,38.95700454711914,,25.448880764438304,39.03075583626694,,25.034755239344577,38.34241151288139,,25.431862589070096,38.48171776683734,,7134800,2549900,
2012-03-19,,24.978029251098633,38.719383239746094,,25.199274230263377,38.84230316709111,,24.96101107241254,38.53090831020504,,25.15389169908,38.60465964141533,,4221100,2247200,
2012-03-20,,24.972347259521484,38.743961334228516,,24.978019262128097,38.77674039439219,,24.79648488186932,38.27687066783743,,24.94965492097401,38.5964586894752,,4518700,1712200,
2012-03-21,,24.938316345214844,38.63743591308594,,25.06879408550147,38.82591082900546,,24.898605822695483,38.58007411806623,,24.983701036129062,38.74396317470346,,2891100,1505600,
2012-03-22,,25.000722885131836,38.03103256225586,,25.05177958787862,38.65381905242002,,24.81918842293472,37.83436133452958,,24.87591713084826,38.63743264892735,,4685100,2058400,
2012-03-23,,25.02907371520996,38.662025451660156,,25.114168895162557,38.72758046065734,,24.966670871786096,38.05562520702057,,25.006383542741546,38.16215561337291,,2941100,1218100,
2012-03-26,,25.250324249267578,38.7685546875,,25.31840127412186,39.06355690805643,,25.080136015253494,38.74396882463242,,25.097156353497468,38.83410969451793,,2934800,2070700,
2012-03-27,,25.392148971557617,38.932437896728516,,25.528300861673326,39.07994054775412,,25.261671249063035,38.55548806676679,,25.261671249063035,38.92424469433081,,3990600,1355100,
2012-03-28,,25.31839942932129,38.645633697509766,,25.45454914098782,39.006194041237926,,25.20493989355875,38.52271376447457,,25.35810994222908,38.924249503203626,,2920000,1373700,
2012-03-29,,25.437538146972656,38.989803314208984,,25.47157666652589,39.03077557868626,,25.136872131800146,38.35062410962655,,25.20494700684536,38.36701364061414,,3425900,1509000,
2012-03-30,,25.488574981689453,39.7191162109375,,25.48857498168945,39.82564346254824,,25.31838684466897,39.047161138699025,,25.44886448851999,39.1454951886409,,4256000,5452100,
2012-04-02,,25.56233787536621,39.89120864868164,,25.607720393368076,39.932180916252584,,25.37512930794904,39.48967292412568,,25.48291468175663,39.628982385047244,,3370000,1727700,
2012-04-03,,25.66444969177246,40.00593185424805,,25.6757936975404,40.210796316068645,,25.505605478233253,39.76009512526005,,25.528297817890373,39.76009512526005,,4455900,1619000,
2012-04-04,,25.61907196044922,39.94855880737305,,25.670128656494196,40.16981273896258,,25.51695856835926,39.74369440323267,,25.53965091417063,39.81744571376252,,3337900,2011100,
2012-04-05,,25.51127815246582,40.14523696899414,,25.57368100084128,40.15343017114745,,25.397818624879577,39.77648035242981,,25.568006834228697,39.77648035242981,,2570900,1801400,
2012-04-09,,25.369455337524414,39.899383544921875,,25.47156870018648,39.94855211903736,,25.32974482582923,39.48965480523944,,25.375127340312048,39.73549454983466,,2990100,1757500,
2012-04-10,,25.165237426757812,39.211055755615234,,25.318407524401376,40.07148897440225,,25.085816375548855,39.194669349947404,,25.307061350791333,39.891207252220816,,3989700,3197800,
2012-04-11,,25.244651794433594,39.57160949707031,,25.30705465073697,39.6535540092509,,25.125520249160285,39.26021472401512,,25.273016138918553,39.50605138653963,,3279900,1872300,
2012-04-12,,25.392148971557617,40.17799758911133,,25.392148971557617,40.19438711315409,,25.199268389595872,39.46507048615257,,25.335420279711585,39.57160082943949,,3063800,1813800,
2012-04-13,,25.380794525146484,39.801063537597656,,25.62472953100103,40.08787250597491,,25.3467560256026,39.710922682969574,,25.380794525146484,39.99773477733013,,4084000,1327000,
2012-04-16,,25.630413055419922,39.57160949707031,,25.670123570691707,40.030503766854004,,25.38647579642992,39.49785818571468,,25.40916813774545,39.940366053848464,,3360600,1247500,
2012-04-17,,25.74954605102539,40.16981887817383,,25.76656422593983,40.358293783669936,,25.47724443208983,39.79286906718161,,25.687143190924573,39.98953717466311,,2501200,1619600,
2012-04-18,,25.840307235717773,40.653297424316406,,25.936748587234447,40.718852415494034,,25.647426696744816,39.89120150523014,,25.70415754000768,39.93217376546404,,2924400,2063600,
2012-04-19,,25.81194496154785,40.37467575073242,,25.982133176833855,40.694263710012784,,25.721177769124612,40.05508779145206,,25.851655472979232,40.62051240202635,,2939600,1575500,
2012-04-20,,25.99915313720703,40.587738037109375,,26.038863648064122,40.97288414841907,,25.75521590533602,40.35829088619278,,25.845983096446588,40.45662493287375,,4223800,1837400,
2012-04-23,,25.857337951660156,40.23537826538086,,25.953777177833846,40.32551912697886,,25.794935081048347,39.93217974308321,,25.885702302648813,40.30093639235525,,2500100,1243900,
2012-04-24,,26.0218563079834,39.08814239501953,,26.050220663610055,40.27635697338701,,25.874360360287813,38.78494384776178,,25.897052710413785,39.98954483323828,,2944900,2951200,
2012-04-25,,25.800600051879883,39.30119705200195,,26.01617295593463,39.91579042880926,,25.755217535482434,38.834106335707084,,25.89704141582306,39.89120769405171,,5492300,1748400,
2012-04-26,,26.033187866210938,39.99773406982422,,26.044534034903396,40.05509586248502,,25.74954014108062,39.09632866547137,,25.828961157867443,39.29299990172499,,13071800,1722000,
2012-04-27,,26.08993148803711,40.33371353149414,,26.08993148803711,40.4402407937697,,25.959451566197366,40.01412549270065,,26.055892965288287,40.1534318168995,,13521000,1762300,
2012-04-30,,26.061553955078125,40.29273223876953,,26.09559246344006,40.36648355430166,,25.98213293296082,40.0960641480058,,26.04453578292743,40.2681495089198,,14827000,1629700,
2012-05-01,,26.17502212524414,40.481204986572266,,26.237424995808297,40.702455778395255,,25.993487682181826,40.194392963054355,,26.106947250111087,40.21897881568777,,3687400,1208100,
2012-05-02,,26.038864135742188,40.415653228759766,,26.175013842927708,40.42384955625244,,26.010497629689677,40.16162021819825,,26.146649500935773,40.31731918072884,,4283500,1031100,
2012-05-03,,25.91270637512207,40.35830307006836,,26.101934983469906,40.530388485207126,,25.872567371062527,39.899405503714384,,25.95858077256821,40.317330798747314,,4821400,1875800,
2012-05-04,,26.010204315185547,39.9075813293457,,26.142090007545985,40.28453103339965,,25.77510335273207,39.76827192724957,,25.780836562220347,40.071473456407254,,6386000,1132600,
2012-05-07,,26.05607795715332,39.8338508605957,,26.09048377817568,40.06329808288776,,25.92419225768728,39.604403638303644,,25.958598078709645,39.88301633623888,,4083300,1538100,
2012-05-08,,26.20516014099121,39.07994842529297,,26.23956376472797,39.79287909095349,,25.95859062961946,39.07994842529297,,25.998729648920676,39.71093142054102,,5152400,2700200,
2012-05-09,,26.01592445373535,38.69479751586914,,26.13634366661813,38.883272430852315,,25.98725404587256,38.33423409069841,,26.01019124712756,38.809521105338604,,3756500,1962600,
2012-05-10,,26.176477432250977,38.84230422973633,,26.245286834822302,39.104530497661635,,26.03885643969686,38.75216336401506,,26.06752684181729,38.97341736369898,,3436600,893000,
2012-05-11,,26.113405227661133,38.75216293334961,,26.308367054264146,39.04716826298301,,26.078999427409375,38.5145194038134,,26.11913843399719,38.686604804105,,3658900,1167300,
2012-05-14,,26.061803817749023,38.16214370727539,,26.17075226333341,38.73576470546206,,25.970057182674722,38.137560977318934,,26.05606842263745,38.49812122927312,,3406300,1122700,
2012-05-15,,26.033130645751953,38.039241790771484,,26.239558912235122,38.51452896786877,,25.964319036178804,37.95729723485064,,26.20515529486064,38.162161750637175,,3501800,1112800,
2012-05-16,,26.02166175842285,37.604923248291016,,26.130610191265877,38.26868528530882,,25.918446532608584,37.59673004456758,,26.130610191265877,38.22771301472389,,3142400,1554300,
2012-05-17,,25.918455123901367,36.55601501464844,,26.056074012329415,37.66228185648909,,25.918455123901364,36.55601501464844,,25.992999964457354,37.65408865346088,,3649900,1844400,
2012-05-18,,26.079004287719727,36.47406005859375,,26.205156724741897,36.95754021612184,,25.97005584773562,36.07252754487388,,26.044598481055804,36.73628939279709,,6169900,2729200,
2012-05-21,,26.096206665039062,36.62156295776367,,26.147814282451506,36.76906559170808,,25.93565060527246,36.21183411369209,,26.136347867392967,36.49044985270009,,3559000,1411600,
2012-05-22,,26.119140625,36.859188079833984,,26.21088724595571,37.465587842474896,,26.038862605090255,36.58876880294029,,26.09047021609109,36.78543679959362,,3518000,1830100,
2012-05-23,,26.01592445373535,36.77727508544922,,26.23382349083401,36.87560916795488,,25.935646436754773,36.34296022957966,,26.067532062853143,36.57241059007169,,3131700,1213000,
2012-05-24,,26.147817611694336,36.888526916503906,,26.268236859263794,37.069838830174525,,25.992996927156884,36.616562189844444,,26.03313594720919,37.0203892690335,,2589800,1080000,
2012-05-25,,26.199430465698242,36.70720291137695,,26.27971070924121,37.02861706577468,,26.136356412605366,36.5918237937824,,26.147822831412817,36.863788407563106,,2123000,722600,
2012-05-29,,26.30264663696289,36.62479019165039,,26.308382033976425,37.34179444557438,,26.165027732420732,36.575343790583524,,26.26250760752034,36.97093071834567,,1856600,1610800,
2012-05-30,,26.291173934936523,36.11382293701172,,26.549212075024425,36.492926670547234,,26.210895888556447,36.064373393741526,,26.23383309821153,36.31161796624718,,4590100,2167000,
2012-05-31,,26.325576782226562,35.751197814941406,,26.5033368558988,36.05612876651882,,26.22809693329862,35.66878192002526,,26.325576782226566,35.88306010296231,,3912300,4063700,
2012-06-01,,26.348512649536133,35.24024200439453,,26.491866905314442,35.701761758655856,,26.159283981950832,35.00124367850642,,26.159283981950832,35.54517621495729,,3951000,2304600,
2012-06-04,,26.411592483520508,35.33088684082031,,26.457464714187598,35.38857639898092,,26.245300999100415,34.630368980958494,,26.342780856400893,35.174301346362235,,2557900,1755200,
2012-06-05,,26.445993423461914,35.42155838012695,,26.549208666244777,35.60287029650278,,26.331309577324017,34.786969816658086,,26.39438580207048,35.14135048384001,,3565700,2044600,
2012-06-06,,26.967805862426758,35.94898986816406,,26.967805862426758,35.99019624392103,,26.46320038282612,35.446263909932256,,26.549211636492906,35.454507071390616,,5663200,1396000,
2012-06-07,,27.122623443603516,36.08911895751953,,27.18569966308037,36.385810087460804,,26.96780059236366,35.932530225691075,,27.059547224126657,36.237464522490164,,5090900,1786600,
2012-06-08,,27.168493270874023,35.86659622192383,,27.1799618713366,35.8830794097758,,26.962062837371377,35.256730846787335,,27.111150268561136,35.858353056074534,,3897500,1581000,
2012-06-11,,27.13982391357422,35.32265853881836,,27.38065797037158,36.155038971115424,,27.07101230813615,35.31441537414975,,27.1684943221341,36.080866208328864,,2819500,1305300,
2012-06-12,,27.12835693359375,35.79241180419922,,27.174229152548047,35.86658455347923,,26.85885026472146,35.330892126029646,,27.162760550956452,35.5122039895687,,3176300,1635800,
2012-06-13,,27.208635330200195,35.13309860229492,,27.28891335502944,35.759443788759754,,26.93339545046616,35.03419951192248,,27.082482898375883,35.709997387418994,,2430700,940200,
2012-06-14,,27.306119918823242,35.025962829589844,,27.409335165123125,35.38858343062936,,27.157032444952577,34.91882371006958,,27.23731048376082,35.297930638253796,,3322300,2102900,
2012-06-15,,27.52402114868164,35.025962829589844,,27.632969611593275,35.18254835516118,,27.334792453326372,34.968273259966416,,27.39786868511146,35.09189556278562,,5032100,2579900,
2012-06-18,,27.690309524536133,35.4627571105957,,27.78205616389673,35.61934578410624,,27.512549453782036,34.90234143916459,,27.512549453782036,35.02596374521545,,3352100,1453300,
2012-06-19,,27.351993560791016,35.98197937011719,,27.759119138905298,36.66601759427076,,27.329056353947617,35.63584181850716,,27.75338593090067,35.76770419205103,,4722700,1673500,
2012-06-20,,26.812978744506836,35.86659622192383,,27.23157509171554,36.023181790747635,,26.70403029877758,35.56990512828157,,27.048079633910618,35.940768995334395,,7635900,1097100,
2012-06-21,,26.64095687866211,35.24848937988281,,27.025147457796354,36.00669712691345,,26.612286462287926,35.22376617104162,,26.81871696004214,35.94076752205476,,4482000,876600,
2012-06-22,,26.692564010620117,35.56166458129883,,26.761373446131127,35.67704375071272,,26.623754575109103,35.37210949572276,,26.704032614440706,35.37210949572276,,3744900,1529100,
2012-06-25,,26.520532608032227,34.94355010986328,,26.640949636516854,35.297930691712914,,26.451723189957008,34.71278868717432,,26.583608819356165,35.149585185643495,,3807900,1062800,
2012-06-26,,26.5721492767334,35.4957275390625,,26.6810977414434,35.60286667364114,,26.486135834258917,34.828172668936524,,26.59508648638162,35.00948456686249,,3172800,1367600,
2012-06-27,,26.72122573852539,36.171512603759766,,26.876048558646616,36.22096214717331,,26.618010525111238,35.46275153405901,,26.618010525111238,35.85009843118508,,2511400,971600,
2012-06-28,,26.755638122558594,35.92427444458008,,26.76137133030935,36.28689503108617,,26.434523803207792,35.62758344478163,,26.640954280832425,36.080859963875646,,2994400,1577800,
2012-06-29,,26.549211502075195,37.0863151550293,,26.887527681242094,37.09455517510489,,26.46320024884388,35.883071017855805,,26.81298284517816,35.883071017855805,,6757100,1511100,
2012-07-02,,26.7843017578125,37.23466110229492,,26.864579770481093,37.770353584999555,,26.577871332429375,36.79786772472851,,26.635214332486793,37.770353584999555,,3783800,1003200,
2012-07-03,,26.658157348632812,37.65496826171875,,26.801511598934873,37.79507374411963,,26.56067532097303,36.913243896020184,,26.744168586366687,37.19345171697626,,2074100,1058600,
2012-07-05,,26.635215759277344,37.89398193359375,,26.715493776246255,38.12474028047798,,26.520531940430935,37.4324620959786,,26.652417566510138,37.580807645788944,,3155500,1015200,
2012-07-06,,26.686830520629883,37.2593879699707,,26.721234144315865,37.72914776210294,,26.520539048106006,36.97094007790572,,26.532007651805497,37.448939891020004,,2369500,1004800,
2012-07-09,,26.853126525878906,36.90500259399414,,26.870328340625512,37.325315918549876,,26.606556973250903,36.797866615758686,,26.623758787997506,37.18521042908269,,3614400,1201400,
2012-07-10,,26.916189193725586,36.83907699584961,,26.93912639529686,37.25114720129793,,26.818709368165567,36.641281913942095,,26.830177968951208,36.641281913942095,,3117800,854600,
2012-07-11,,27.059545516967773,36.80610656738281,,27.07674951318387,37.16048715650913,,26.847381854540824,36.51765871290597,,26.893256261234274,36.82258975104518,,2996500,855500,
2012-07-12,,27.065279006958008,36.70720291137695,,27.168494227343032,36.89675476797446,,26.93339337811313,36.418751973545405,,27.042341805225345,36.55061427134563,,2709900,812800,
2012-07-13,,27.300384521484375,38.08352279663086,,27.33478814255057,38.94886948940924,,27.082485442611752,36.74017636103555,,27.088220837731,36.83082915389103,,2248900,2926500,
2012-07-16,,27.283191680908203,38.31428909301758,,27.34053252647882,38.33076913465395,,27.191442828134345,37.597284671834636,,27.27172307431147,37.819802960079734,,2272400,1824400,
2012-07-17,,27.351993560791016,38.915897369384766,,27.478143823604807,39.06424284209957,,27.243042921991105,38.37196501737885,,27.294650543682526,38.52855050798,,2898300,2144500,
2012-07-18,,27.415077209472656,39.28676223754883,,27.415077209472656,39.39390134495072,,27.21437987636595,38.78403935109928,,27.300393331613545,38.86645211442664,,2656200,1212500,
2012-07-19,,27.351993560791016,39.13017654418945,,27.426538389325827,39.599936209388375,,27.145563074025336,39.006557399784434,,27.397865787065363,39.44335070227053,,13952900,1741400,
2012-07-20,,27.392133712768555,38.726356506347656,,27.455209940492274,39.22083945978679,,27.237310841286476,38.64394058487717,,27.288918465113834,39.04777074046768,,14794500,2135800,
2012-07-23,,27.311853408813477,37.959903717041016,,27.460940872282084,38.2978011175563,,27.21437137748172,37.91045416677813,,27.386396046841604,38.19890201703052,,15659100,2380000,
2012-07-24,,27.013673782348633,37.506614685058594,,27.369191690952935,38.034066991538666,,26.85885093809866,37.39947873529177,,27.288913665211204,38.034066991538666,,4960800,1923400,
2012-07-25,,27.179960250854492,37.07807922363281,,27.20863065659566,37.78683735058799,,26.950592630101696,37.04511285200339,,27.03660603473693,37.73739093699009,,3383700,2586800,
2012-07-26,,27.569894790649414,38.02582550048828,,27.632968833245204,39.03127747583546,,27.254513640607424,37.88572318594063,,27.254513640607424,37.951652762243896,,3782600,3837000,
2012-07-27,,27.764854431152344,38.75931930541992,,27.862336473848305,38.891181634478585,,27.638704158868748,38.19066360082552,,27.667374575868994,38.31428590975061,,3599800,2525700,
2012-07-30,,27.713241577148438,38.685150146484375,,27.80498819944609,39.01480757171156,,27.587089151209657,38.51208141297089,,27.72470799095013,38.77580609561416,,3165400,1382000,
2012-07-31,,27.610031127929688,38.701637268066406,,27.782055801057577,38.95712195579244,,27.610031127929688,38.33077341293072,,27.770587197860735,38.57801807891886,,3757400,1502300,
2012-08-01,,27.46094512939453,38.47086715698242,,27.850868940344505,38.90766048385462,,27.4552119207391,38.347244861830205,,27.6960460576956,38.891177301577954,,5319400,1379200,
2012-08-02,,27.28133773803711,38.60274124145508,,27.536248570498866,39.1713970560801,,27.107534797266627,38.11649821949575,,27.46093536251371,38.15770461582861,,4470300,2525100,
2012-08-03,,27.431970596313477,39.904876708984375,,27.495698866767164,39.99553265611342,,27.25237515415268,38.86646118697477,,27.46673207384039,38.98184034010404,,4635400,2499200,
2012-08-06,,27.455162048339844,39.92958450317383,,27.59420583519456,40.15210268530804,,27.443574881933113,39.707066321039626,,27.50730319215711,39.995514069818405,,2451600,1619400,
2012-08-07,,27.310300827026367,40.720767974853516,,27.576798780776098,41.182287627915755,,27.29871367120803,40.020250048309194,,27.559419152060595,40.135629175613396,,3871900,4108000,
2012-08-08,,27.188650131225586,40.44881057739258,,27.3740402801303,40.78670800090569,,27.084367896213575,40.308705080701486,,27.350865959010985,40.564189725346424,,2918900,1823600,
2012-08-09,,27.119123458862305,40.14387893676758,,27.229198145116754,40.56419230977389,,27.084361984770386,40.05322298792911,,27.171264564987975,40.39112043297036,,2251300,1496500,
2012-08-10,,27.1828556060791,40.53947067260742,,27.20023745203344,40.5806802133041,,26.97429334485125,40.036747600881526,,27.09595521640706,40.110917228903794,,2226400,1007600,
2012-08-13,,27.10173797607422,40.778472900390625,,27.16546623166955,40.81143927599518,,27.00904293430577,40.35816261489569,,27.12491228902236,40.432335388082635,,1917700,1014000,
2012-08-14,,26.997455596923828,40.84439468383789,,27.200227518825134,41.18229208343398,,26.88158845300778,40.7537387471921,,27.095945321281402,41.05042976027077,,2802400,1549300,
2012-08-15,,26.875802993774414,40.44881057739258,,27.06698782489536,40.85263759523104,,26.85262867302796,40.382877839221244,,27.014846708228273,40.65484566840902,,2455400,2600500,
2012-08-16,,26.690418243408203,40.48177719116211,,26.95691635579129,40.54770993485235,,26.684625767063054,40.19332929713295,,26.95691635579129,40.440570798278834,,3326200,2469200,
2012-08-17,,26.69621467590332,40.47354507446289,,26.70200715262734,40.63013065553843,,26.591932414667333,40.259266759468076,,26.638278858535852,40.5971642772551,,4442800,2075900,
2012-08-20,,26.632478713989258,40.29221725463867,,26.67882514451406,40.74549377388979,,26.53978364291483,40.19332130262013,,26.649858349182956,40.4982523219206,,2858500,2389200,
2012-08-21,,26.54557991027832,40.259254455566406,,26.63827499459519,40.62187821816548,,26.37177690343734,39.86366746860498,,26.60930819512588,40.448809500840966,,4846200,4770100,
2012-08-22,,26.702001571655273,40.81144332885742,,26.75414269137528,41.00923531443366,,26.43550349754192,40.1109219250037,,26.43550349754192,40.25926748610934,,5237400,2340700,
2012-08-23,,26.406530380249023,40.80318069458008,,26.626679757469017,40.918562965604174,,26.371768905413223,40.63835516652222,,26.597712966784748,40.81966387615495,,3781100,1778700,
2012-08-24,,26.580339431762695,41.06414031982422,,26.609306229091786,41.412072950388755,,26.36018779401666,40.40969794242409,,26.377567430409123,40.58366583776753,,2547900,1772500,
2012-08-27,,26.667232513427734,41.2049674987793,,26.742547933857033,41.32922665852128,,26.562950303610045,40.92330897919326,,26.59771177689073,41.022716939011254,,2696000,1875400,
2012-08-28,,26.516611099243164,41.370643615722656,,26.667239771071863,41.38721213460623,,26.4702624555882,40.90673772747006,,26.64406765926935,41.08898511494564,,2391800,1759300,
2012-08-29,,26.371774673461914,42.074798583984375,,26.52819802939931,42.074798583984375,,26.302253918609168,41.312662386684295,,26.52240334398036,41.42035619763241,,3031400,2710200,
2012-08-30,,26.29066276550293,42.29018020629883,,26.39494498695905,42.29846604665056,,26.255901288342688,41.80970574993009,,26.365975984313206,41.88426251248481,,2235400,2056100,
2012-08-31,,26.261695861816406,42.4144401550293,,26.389150190815716,42.53869931224615,,26.12844463827799,42.09136192209468,,26.32542192130376,42.53869931224615,,3989100,1762600,
2012-09-04,,26.342809677124023,42.646392822265625,,26.41812291251886,42.75408661922473,,26.192178786284142,42.24875783363429,,26.244319908494084,42.42272254863763,,2778100,1412400,
2012-09-05,,26.28487777709961,42.9032096862793,,26.429714003658493,43.29255892175752,,26.26749813712068,42.62983379316649,,26.412334363679566,42.67953936285682,,2713000,2354500,
2012-09-06,,26.690418243408203,43.78958511352539,,26.690418243408203,43.78958511352539,,26.389158642878286,43.12686028799526,,26.452886932801484,43.23455089956055,,4217200,1966300,
2012-09-07,,26.597713470458984,43.831016540527344,,26.736757162410747,43.83929922050775,,26.551367046491404,43.37539329867513,,26.707788161153438,43.773028300298265,,2810800,1847300,
2012-09-10,,26.470258712768555,43.6984748840332,,26.655648841124837,44.06297287338395,,26.464466238143206,43.599066916050695,,26.649856366499492,43.789600171401474,,2141200,1123500,
2012-09-11,,26.313840866088867,43.85586166381836,,26.481851395587835,44.03811219935501,,26.308048390255337,42.94461530637838,,26.46447175806212,42.9611838241655,,2990600,2344800,
2012-09-12,,26.255905151367188,44.18723678588867,,26.429708142690767,44.21208798874369,,26.145830439201404,43.7813158985629,,26.319633430524984,44.02155472656953,,2820300,1215500,
2012-09-13,,26.603513717651367,44.593162536621094,,26.6151008795349,44.71742172457054,,26.23852806343324,43.80617503911681,,26.24432053936243,44.24522985809252,,4283900,1575500,
2012-09-14,,26.09947967529297,44.328060150146484,,26.574542177651573,44.63457303597492,,25.8967099035636,43.94699366303896,,26.574542177651573,44.46060515262398,,8401700,2692600,
2012-09-17,,26.029953002929688,44.659420013427734,,26.1979634670007,44.69255705094422,,25.861942538858678,44.31977327918836,,26.105268419586395,44.39433003353953,,8779100,1514100,
2012-09-18,,26.047334671020508,44.402610778808594,,26.08788861930974,44.67598658622938,,25.937259984238935,44.33633986678403,,26.064716513161915,44.659418068192814,,3843700,1204900,
2012-09-19,,26.168996810913086,44.402610778808594,,26.203758285563367,44.709123622302506,,25.983606699493834,44.39432809985116,,26.047334964673787,44.609712514083114,,4507000,2293400,
2012-09-20,,26.20956039428711,45.07362365722656,,26.27328646749483,45.07362365722656,,26.0994834650577,44.07125196981507,,26.140037425292196,44.170659922584996,,3377400,2390600,
2012-09-21,,26.221145629882812,45.148189544677734,,26.29066859963105,45.25588335870117,,26.14003770853497,44.949370438797736,,26.267494276381637,45.15647222569993,,5740500,2315100,
2012-09-24,,26.54557991027832,45.28072738647461,,26.58613387154038,45.42155822251502,,26.25011501965117,44.93279795647239,,26.296461456797033,45.023920073766796,,2872800,1148400,
2012-09-25,,26.499223709106445,44.78369140625,,26.696200966953782,45.41327944613538,,26.47604939405986,44.76712288413164,,26.591918759268466,45.355291198782346,,2887800,1543200,
2012-09-26,,26.713592529296875,44.883094787597656,,26.88160307338655,45.31386683824254,,26.499235544438676,44.369483294957355,,26.499235544438676,44.80025534560224,,3146900,2351900,
2012-09-27,,26.603513717651367,45.40497970581055,,26.754144612112153,45.719772027419836,,26.533992956375315,44.982490450834014,,26.742557450228617,44.982490450834014,,2455900,2042300,
2012-09-28,,26.702001571655273,45.22275161743164,,26.75414269137528,45.56239846137516,,26.458675609620258,44.83339920115876,,26.545578212495265,45.1813318872186,,3744600,1492300,
2012-10-01,,26.45867156982422,45.33871841430664,,26.759931081095292,45.71150222661766,,26.41232514271887,45.156467848260775,,26.69620502007852,45.2972986929659,,3494900,1161400,
2012-10-02,,26.400733947753906,45.40497970581055,,26.545570101608174,45.761194897213784,,26.30803889768815,45.24758038488462,,26.441287894031156,45.53752467283585,,2604900,1098400,
